,Date,Amount,Token,Amount2,Token2,,USD,$ / token,Type,Defi,Notes,Current Classifications,Wallet,Txhash,Sender,Receiver
FALSE,"Nov 30, 2020 1:24 PM",,,,,,,,,,,,BCAP Fund,0xd5fc55c803e41002fbd71fdf220a27fc62acc52d5e74c3675250016d77954e9a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x51882184b7F9BEEd6Db9c617846140DA1d429fD4
FALSE,"Nov 29, 2020 6:06 PM","-20,000",USDC,,,,,,,,,,BCAP Fund,0x6cf721c676ab12e5d778084ea4a9174e03266177740b22cb14ef4e97fd6e9c5d,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x51882184b7F9BEEd6Db9c617846140DA1d429fD4
FALSE,"Nov 29, 2020 6:04 PM",,,,,,,,,,,,BCAP Fund,0x615ace1258f0aec651681f02ae30440d3f670d0c3d1cae61996641f7d1d4e378,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x51882184b7F9BEEd6Db9c617846140DA1d429fD4
FALSE,"Nov 29, 2020 6:02 PM",,,,,,,,,,,,BCAP Fund,0x9cf2768ad985f1eee8206cdf02feb3b03906f8869fbbe4197f2865a63868a6d8,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48
FALSE,"Nov 29, 2020 2:57 PM",0.73260579,ETH,,,1,,,,,,,BCAP Fund,0x5d4b80aa9d9044cbccd4d24f74487a7f67a6adb6af3a6cf1dab903ee48faa372,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Nov 29, 2020 2:57 PM",-3.99244531,FARM,,,2,,,,,,,BCAP Fund,0x5d4b80aa9d9044cbccd4d24f74487a7f67a6adb6af3a6cf1dab903ee48faa372,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Nov 29, 2020 2:55 PM","-623,316.83032023",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,,,,,,,,BCAP Fund,0x7249a917219e40c1ca4b1f0872cf4cd15f8e0fcabf25d18d7150cbb53c5d9743,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Nov 29, 2020 2:53 PM","-19,546.75866129",yDAI+yUSDC+yUSDT+yBUSD,,,1,,,,,,,BCAP Fund,0x02e0a596cea67fe515eedc44e6a4bec2c4b2298240ddc927aa2b6c10956893a8,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb6c057591E073249F2D9D88Ba59a46CFC9B59EdB
FALSE,"Nov 29, 2020 2:53 PM","20,826.927901",USDC,,,2,,,,,,,BCAP Fund,0x02e0a596cea67fe515eedc44e6a4bec2c4b2298240ddc927aa2b6c10956893a8,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb6c057591E073249F2D9D88Ba59a46CFC9B59EdB
FALSE,"Nov 29, 2020 2:52 PM",,,,,,,,,,,,BCAP Fund,0xf197ea78de31952ba360e86ff1f8b1eb45a449e3b62394caf95d079879332aa8,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x3B3Ac5386837Dc563660FB6a0937DFAa5924333B
FALSE,"Nov 29, 2020 2:49 PM","-19,500",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,1,,,,,,,BCAP Fund,0x7b8b6941f2762f5443d8b1cb319fa600337239e7aa6c47cfc2475331a72f0f6d,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4b1cBD6F6D8676AcE5E412C78B7a59b4A1bbb68a
FALSE,"Nov 29, 2020 2:49 PM","19,546.75866129",yDAI+yUSDC+yUSDT+yBUSD,,,2,,,,,,,BCAP Fund,0x7b8b6941f2762f5443d8b1cb319fa600337239e7aa6c47cfc2475331a72f0f6d,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4b1cBD6F6D8676AcE5E412C78B7a59b4A1bbb68a
FALSE,"Nov 29, 2020 2:46 PM","642,816.83032023",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,1,,,,,,,BCAP Fund,0xa2bedfedf94624c126c463742dbc115b80f055c7739386347234d90d9ded6433,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Nov 29, 2020 2:46 PM",3.99244531,FARM,,,2,,,,,,,BCAP Fund,0xa2bedfedf94624c126c463742dbc115b80f055c7739386347234d90d9ded6433,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Nov 27, 2020 4:35 PM",-10.67371827,FARM,,,,,,,,,,BCAP Fund,0xee0308634e74714f1c0770db9172aee8400892463d8fd6df959bc4a7bbf57564,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x25550Cccbd68533Fa04bFD3e3AC4D09f9e00Fc50
FALSE,"Nov 27, 2020 4:34 PM",7.78204135,FARM,,,,,,,,,,BCAP Fund,0xb4b9a38f1920b685fda0b4c3ed512be886c2f2934b2f7cb67e002be69ee08906,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Nov 27, 2020 4:34 PM",2.33227377,FARM,,,,,,,,,,BCAP Fund,0x34a98d3c8fc70ad756f7162a4a1f120900e731e2922161c92a419bd4510a2452,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x017eC1772A45d2cf68c429A820eF374f0662C57c
FALSE,"Nov 27, 2020 4:30 PM",0.55940315,FARM,,,,,,,,,,BCAP Fund,0x9a73548ef37c3b9e3936aa75ebf083190f83d403be22c9de528031dfb077c043,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x3DA9D911301f8144bdF5c3c67886e5373DCdff8e
FALSE,"Nov 24, 2020 8:48 AM",0.83894748,ETH,,,1,,,,,,,BCAP Fund,0x30c646414d2c3b452eb398149b54a2963422f7453e139be57dbb218884a0a8ea,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Nov 24, 2020 8:48 AM",-4.44675529,FARM,,,2,,,,,,,BCAP Fund,0x30c646414d2c3b452eb398149b54a2963422f7453e139be57dbb218884a0a8ea,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Nov 24, 2020 8:46 AM",0.95148065,FARM,,,,,,,,,,BCAP Fund,0x391380cf2df048c2caece91a015e4d224cad7b98b3d9fce7762d51fffa6ffab0,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Nov 24, 2020 8:45 AM",3.49527463,FARM,,,,,,,,,,BCAP Fund,0xc95cf46639ad9f68c1ea85b22c64dafdcd30bcf5b9f218aee73d85c7976e726b,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x017eC1772A45d2cf68c429A820eF374f0662C57c
FALSE,"Nov 24, 2020 8:42 AM","-587,057.10750827",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,,,,,,,,BCAP Fund,0xf8997b58bcca6cb77df446e660937fbca5fa189c3f805bffe6a5e7da43cbb3c3,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Nov 24, 2020 8:41 AM","-587,977.58296994",yDAI+yUSDC+yUSDT+yBUSD,,,1,,,,,,,BCAP Fund,0xfd5cd4e134bf81a4263fec624ff6580c6350cb331e0beb4ed33b308555a13c95,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Nov 24, 2020 8:41 AM","587,057.10750827",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,2,,,,,,,BCAP Fund,0xfd5cd4e134bf81a4263fec624ff6580c6350cb331e0beb4ed33b308555a13c95,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Nov 24, 2020 8:40 AM",-6.9996797,FARM,,,,,,,,,,BCAP Fund,0xb0c92be59fe7515e822edd8995e499edebbc18b848d1a87f2b5d1d622b9ed077,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x25550Cccbd68533Fa04bFD3e3AC4D09f9e00Fc50
FALSE,"Nov 24, 2020 8:36 AM","-626,072.67",USDC,,,1,,,,,,,BCAP Fund,0xfa0bae96d29e7954ae33302965faae115a7868a5b326b1834693af3e802b0132,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb6c057591E073249F2D9D88Ba59a46CFC9B59EdB
FALSE,"Nov 24, 2020 8:36 AM","587,977.58296994",yDAI+yUSDC+yUSDT+yBUSD,,,2,,,,,,,BCAP Fund,0xfa0bae96d29e7954ae33302965faae115a7868a5b326b1834693af3e802b0132,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb6c057591E073249F2D9D88Ba59a46CFC9B59EdB
FALSE,"Nov 24, 2020 8:35 AM",,,,,,,,,,,,BCAP Fund,0xb0a0c6e9db80339321ff48c17328cf2c50ba4dc83e33f31ed9469a92020222b7,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48
FALSE,"Nov 24, 2020 8:32 AM","-748,480.840172",FARM-USDC,,,1,,,,,,,BCAP Fund,0x28734e502c01641f6d27862fbf05c45dab9daf3860cb8a4ef4d51726e30f9eeb,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xf0358e8c3CD5Fa238a29301d0bEa3D63A17bEdBE
FALSE,"Nov 24, 2020 8:32 AM","626,072.670935",USDC,,,2,,,,,,,BCAP Fund,0x28734e502c01641f6d27862fbf05c45dab9daf3860cb8a4ef4d51726e30f9eeb,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xf0358e8c3CD5Fa238a29301d0bEa3D63A17bEdBE
FALSE,"Nov 24, 2020 8:28 AM","748,480.840172",FARM-USDC,,,1,,,,,,,BCAP Fund,0xc179f6e9da7bad5db5eb115abd1d10e734286db2e698965add70ff27f645afb3,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4F7c28cCb0F1Dbd1388209C67eEc234273C878Bd
FALSE,"Nov 24, 2020 8:28 AM",6.9996797,FARM,,,2,,,,,,,BCAP Fund,0xc179f6e9da7bad5db5eb115abd1d10e734286db2e698965add70ff27f645afb3,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4F7c28cCb0F1Dbd1388209C67eEc234273C878Bd
FALSE,"Nov 20, 2020 10:52 AM",-10.07202361,FARM,,,,,,,,,,BCAP Fund,0xbb89e91104359f5881658cea88789525c3ff9d0b62049137cb00ec9130012a32,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x25550Cccbd68533Fa04bFD3e3AC4D09f9e00Fc50
FALSE,"Nov 20, 2020 9:24 AM",5.95970685,FARM,,,,,,,,,,BCAP Fund,0xab6cbd26da2e2ca8685ca2843e7e51579942b084976ff7442d2ae1877f6e3f84,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4F7c28cCb0F1Dbd1388209C67eEc234273C878Bd
FALSE,"Nov 20, 2020 9:24 AM",2.12081675,FARM,,,,,,,,,,BCAP Fund,0x777eb60480c5af4780a53739895fd492e4c0dd60fc3b19cabe04babb21b91214,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x017eC1772A45d2cf68c429A820eF374f0662C57c
FALSE,"Nov 18, 2020 2:12 PM","-55,759.72281197",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,,,,,,,,BCAP Fund,0xc49f05774faa898db9f98aaf513ab99c00ad9c4bc15da1adfaaf1a1a402d790e,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Nov 18, 2020 2:11 PM",,,,,,,,,,,,BCAP Fund,0xc4b0ca8ef1ffab855b5d7050d1dbe3ac343881ff72c59165ce308f035793b0de,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4b1cBD6F6D8676AcE5E412C78B7a59b4A1bbb68a
FALSE,"Nov 18, 2020 2:09 PM","-55,763.7994487",yDAI+yUSDC+yUSDT+yBUSD,,,1,,,,,,,BCAP Fund,0x9cd5f7f386b19d95c75bc1fab85fbc14be24f153b1a2eebacf57b63abb9fdadb,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Nov 18, 2020 2:09 PM","55,759.72281197",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,2,,,,,,,BCAP Fund,0x9cd5f7f386b19d95c75bc1fab85fbc14be24f153b1a2eebacf57b63abb9fdadb,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Nov 18, 2020 2:07 PM",,,,,,,,,,,,BCAP Fund,0x50ed07f6b0c5e459e9a9a0de3a9083b3ca4532f515956561100211770048f00c,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x3B3Ac5386837Dc563660FB6a0937DFAa5924333B
FALSE,"Nov 18, 2020 2:05 PM","-59,349.82",USDC,,,1,,,,,,,BCAP Fund,0x9b41238ae5927d701396a2f2531a56c16455598fe68581eda5537e49ffdf3ca6,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb6c057591E073249F2D9D88Ba59a46CFC9B59EdB
FALSE,"Nov 18, 2020 2:05 PM","55,763.7994487",yDAI+yUSDC+yUSDT+yBUSD,,,2,,,,,,,BCAP Fund,0x9b41238ae5927d701396a2f2531a56c16455598fe68581eda5537e49ffdf3ca6,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb6c057591E073249F2D9D88Ba59a46CFC9B59EdB
FALSE,"Nov 18, 2020 2:01 PM",,,,,,,,,,,,BCAP Fund,0xbcf8a1e3d13a7ef0a4b019aff8cb6d016b7df66e5265e6af290402cf14440a63,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48
FALSE,"Nov 18, 2020 1:46 PM",-124.91239282,FARM-WETH-3,,,,,,,,,,BCAP Fund,0x3b46741feec82abfe75986c99e6117fd5596891b894a4238d522cf918421de85,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x3DA9D911301f8144bdF5c3c67886e5373DCdff8e
FALSE,"Nov 18, 2020 1:46 PM",,,,,,,,,,,,BCAP Fund,0xcdfb55f846a243a969d6734841bf22716e8faac501df49e7a2473f08d1761a92,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xFE09e53A81Fe2808bc493ea64319109B5bAa573e
FALSE,"Nov 18, 2020 1:45 PM",-125.00000008,WETH,,,1,,,,,,,BCAP Fund,0x958aada24a6f49457e310b3859bae1d086c881f56de63180c4e455aa445ff2c3,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Nov 18, 2020 1:45 PM",124.91239282,FARM-WETH-3,,,2,,,,,,,BCAP Fund,0x958aada24a6f49457e310b3859bae1d086c881f56de63180c4e455aa445ff2c3,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Nov 18, 2020 1:40 PM",-125,ETH,,,1,,,,,,,BCAP Fund,0xfd1b810dbf898e28447c19e56facdb4417d1baea79c8b71642bda399fffac297,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2
FALSE,"Nov 18, 2020 1:40 PM",125,WETH,,,2,,,,,,,BCAP Fund,0xfd1b810dbf898e28447c19e56facdb4417d1baea79c8b71642bda399fffac297,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2
FALSE,"Nov 18, 2020 1:24 PM",-26.01675837,FARM-tbtc/sbtcCrv,,,,,,,,,,BCAP Fund,0xf8478898d252a60177f6cd427d0976f5805e9b018bbd7e57d8f3a5992100c317,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x017eC1772A45d2cf68c429A820eF374f0662C57c
FALSE,"Nov 18, 2020 1:23 PM",,,,,,,,,,,,BCAP Fund,0x624e8e10784170c36ec26ff018004a5bc4d8e5c47beaed01db07ad4cfaec0b65,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x640704D106E79e105FDA424f05467F005418F1B5
FALSE,"Nov 18, 2020 1:22 PM",-26.07811716,tbtc/sbtcCrv,,,1,,,,,,,BCAP Fund,0xf842fe9a7e103b096e72c758b6ec16ea5a5e90068d23e799a9824d44866774cc,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Nov 18, 2020 1:22 PM",,,,,,,,,,,,BCAP Fund,0x6b8280cf23cef5cc328ae70d2d9c8ddf60d597ca93b7b4bdd82a24281c86b26a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x64eda51d3Ad40D56b9dFc5554E06F94e1Dd786Fd
FALSE,"Nov 18, 2020 1:22 PM",26.01675837,FARM-tbtc/sbtcCrv,,,2,,,,,,,BCAP Fund,0xf842fe9a7e103b096e72c758b6ec16ea5a5e90068d23e799a9824d44866774cc,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Nov 18, 2020 1:19 PM",26.07811716,tbtc/sbtcCrv,,,,,,,,,,BCAP Fund,0x1b27a717cc22b9bf4dddd3ef2ad633c2618a538cb210bf29241a87b75a673724,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x6828bcF74279eE32f2723eC536c22c51Eed383C6
FALSE,"Nov 18, 2020 1:00 PM",-13.03253854,TBTC,,,1,,,,,,,BCAP Fund,0xb01046b376b439bdbf38f1cbaab0d1d33faca3c03559575d02d9252e20ae9892,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xaa82ca713D94bBA7A89CEAB55314F9EfFEdDc78c
FALSE,"Nov 18, 2020 1:00 PM",-26.07811716,tbtc/sbtcCrv,,,,,,,,,,BCAP Fund,0xf5538b8cff5bac85cce17581ee0fd1d9afcb23c981956688da91f39778f73a97,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x6828bcF74279eE32f2723eC536c22c51Eed383C6
FALSE,"Nov 18, 2020 1:00 PM",,,,,,,,,,,,BCAP Fund,0xb38d3ccb10464faad38f2f20f7a5598849eebdc078df8690d231818e7d82c512,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x64eda51d3Ad40D56b9dFc5554E06F94e1Dd786Fd
FALSE,"Nov 18, 2020 1:00 PM",,,,,,,,,,,,BCAP Fund,0x5ce52189406e68bc6ea52e759e7a3024fa9a11a6b0e3e688c84a51765747b4b0,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599
FALSE,"Nov 18, 2020 1:00 PM",-13.08521967,WBTC,,,2,,,,,,,BCAP Fund,0xb01046b376b439bdbf38f1cbaab0d1d33faca3c03559575d02d9252e20ae9892,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xaa82ca713D94bBA7A89CEAB55314F9EfFEdDc78c
FALSE,"Nov 18, 2020 12:59 PM",,,,,,,,,,,,BCAP Fund,0x2050abd75eac7185e0e0ffb98c7d616546b10f7d59b54243763163d0c22e2685,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x8dAEBADE922dF735c38C80C7eBD708Af50815fAa
FALSE,"Nov 18, 2020 12:48 PM",,,,,,,,,,,,BCAP Fund,0x539f112fd829112b2e20fe704f70d32e621d8e67031fb3af6e6dd2a7a1f4b584,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x2Dbc7dD86C6cd87b525BD54Ea73EBeeBbc307F68
FALSE,"Nov 18, 2020 12:47 PM",126.14818316,ETH,,,1,,,,,,,BCAP Fund,0x86f0b4ad2696c3a9268da9ba6b96d3c2d02cdbc7c280bacc58496639548f9c23,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Nov 18, 2020 12:47 PM",-0.00217143,UNI-V2-USDC-WETH,,,2,,,,,,,BCAP Fund,0x86f0b4ad2696c3a9268da9ba6b96d3c2d02cdbc7c280bacc58496639548f9c23,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Nov 18, 2020 12:42 PM",,,,,,,,,,,,BCAP Fund,0xe29f62546238717b1d3ab6eba98d246501809e5a37a04f692f02ccb2960fbc81,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc
FALSE,"Nov 18, 2020 12:40 PM",0.00012983,FARM-SLP,,,1,,,,,,,BCAP Fund,0xb7f136cdc5e6e0d1080d0102e8eff8b39f36c5af2ddf0eb1aa65efe6cc057df8,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x9523FdC055F503F73FF40D7F66850F409D80EF34
FALSE,"Nov 18, 2020 12:40 PM",-0.00012983,FARM-SLP,,,1,,,,,,,BCAP Fund,0x2d5b26938fe663d145d6e4a8a14b44fcd3425f32e42e3940d4db16bf8d229b5f,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF553E1f826f42716cDFe02bde5ee76b2a52fc7EB
FALSE,"Nov 18, 2020 12:40 PM",1.30692839,FARM,,,2,,,,,,,BCAP Fund,0xb7f136cdc5e6e0d1080d0102e8eff8b39f36c5af2ddf0eb1aa65efe6cc057df8,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x9523FdC055F503F73FF40D7F66850F409D80EF34
FALSE,"Nov 18, 2020 12:40 PM",0.00013025,SLP-WBTC-TBTC,,,2,,,,,,,BCAP Fund,0x2d5b26938fe663d145d6e4a8a14b44fcd3425f32e42e3940d4db16bf8d229b5f,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF553E1f826f42716cDFe02bde5ee76b2a52fc7EB
FALSE,"Nov 18, 2020 12:38 PM",-0.00214954,FARM-UNI-V2,,,1,,,,,,,BCAP Fund,0xc4880377b36ff00cb9542e49ace6d5601d4750d0c682b258944138a3d6860563,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xA79a083FDD87F73c2f983c5551EC974685D6bb36
FALSE,"Nov 18, 2020 12:38 PM",0.00217143,UNI-V2-USDC-WETH,,,2,,,,,,,BCAP Fund,0xc4880377b36ff00cb9542e49ace6d5601d4750d0c682b258944138a3d6860563,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xA79a083FDD87F73c2f983c5551EC974685D6bb36
FALSE,"Nov 18, 2020 12:36 PM",0.00214954,FARM-UNI-V2,,,1,,,,,,,BCAP Fund,0x9f251a6550fef5e307b575d837167faf72ceb91ecf2cd3547bf5c55627f2bd2b,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x156733b89Ac5C704F3217FEe2949A9D4A73764b5
FALSE,"Nov 18, 2020 12:36 PM",0.68457162,FARM,,,2,,,,,,,BCAP Fund,0x9f251a6550fef5e307b575d837167faf72ceb91ecf2cd3547bf5c55627f2bd2b,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x156733b89Ac5C704F3217FEe2949A9D4A73764b5
FALSE,"Nov 16, 2020 11:19 AM",0.46723277,ETH,,,1,,,,,,,BCAP Fund,0x25c4bccf80bd29bdab97084b15eecd58a7a37547d1d5a06d4d9c2502b1816cf4,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Nov 16, 2020 11:19 AM",-1.9080311,FARM,,,2,,,,,,,BCAP Fund,0x25c4bccf80bd29bdab97084b15eecd58a7a37547d1d5a06d4d9c2502b1816cf4,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Nov 16, 2020 11:13 AM",1.04165781,FARM,,,,,,,,,,BCAP Fund,0x1990c065f6382aea887eb45eef4a67744b9a530cc465629b9eb637726986c433,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4F7c28cCb0F1Dbd1388209C67eEc234273C878Bd
FALSE,"Nov 16, 2020 11:12 AM",0.86637328,FARM,,,,,,,,,,BCAP Fund,0x8586a18afbca4d1921719a2f9417646a936f0bb0f5850785331269df15c6ec68,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x9523FdC055F503F73FF40D7F66850F409D80EF34
FALSE,"Nov 15, 2020 5:00 PM",-9.05015449,FARM,,,,,,,,,,BCAP Fund,0x99375041e5567abff306a249a9d809eca90888dd50009c39bc111e0e0a260440,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x25550Cccbd68533Fa04bFD3e3AC4D09f9e00Fc50
FALSE,"Nov 15, 2020 4:58 PM",4.30772808,FARM,,,,,,,,,,BCAP Fund,0xa08ccd65d4745f1fe35d4fdf0c0df8edc2fe977e5722d4d9b3e54c4a1f194b66,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4F7c28cCb0F1Dbd1388209C67eEc234273C878Bd
FALSE,"Nov 15, 2020 4:58 PM",1.04474226,FARM,,,,,,,,,,BCAP Fund,0x1e79964db2420639f7bd01a0d38eb502bc3075f4607a2c7094a8710e5d34db6a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x156733b89Ac5C704F3217FEe2949A9D4A73764b5
FALSE,"Nov 15, 2020 4:56 PM",3.69768414,FARM,,,,,,,,,,BCAP Fund,0x9f90e574935546efb6c116d89f49eb6724c34901f5b7759fb21ad2749eac8ca4,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x9523FdC055F503F73FF40D7F66850F409D80EF34
FALSE,"Nov 12, 2020 8:45 AM",3.99215797,ETH,,,1,,,,,,,BCAP Fund,0x07f1e5bbe7e862e88480e668d135d3f1d4e812724342ae4eb1269989d25a9f78,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Nov 12, 2020 8:45 AM",-15.38395457,FARM,,,2,,,,,,,BCAP Fund,0x07f1e5bbe7e862e88480e668d135d3f1d4e812724342ae4eb1269989d25a9f78,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Nov 12, 2020 8:41 AM",8.42926639,FARM,,,,,,,,,,BCAP Fund,0x80433d4ff7eaa3a33a260bea435d10391cd2f9da58edde6db263c19b2f2a1825,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4F7c28cCb0F1Dbd1388209C67eEc234273C878Bd
FALSE,"Nov 12, 2020 8:41 AM",2.07210144,FARM,,,,,,,,,,BCAP Fund,0x379a543695b573b29b34abd9a53ccf3f4cf304490dc3ead01e195900b4ae8e9f,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x156733b89Ac5C704F3217FEe2949A9D4A73764b5
FALSE,"Nov 12, 2020 8:41 AM",4.88258673,FARM,,,,,,,,,,BCAP Fund,0xea21aff0989743d5613050f324ad68bc3bd591836cfaf8149a1485bb595dabee,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x9523FdC055F503F73FF40D7F66850F409D80EF34
FALSE,"Nov 6, 2020 9:40 AM","-10,989.808302",FARM-USDC,,,,,,,,,,BCAP Fund,0xadea81e0605485c1b994fc1f54b64a19687c89fe63762a77738beb9f7dc9ced3,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4F7c28cCb0F1Dbd1388209C67eEc234273C878Bd
